"NMFS_POPID","SPAWNINGYEAR","NOSAIJ","NOSAEJ","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","ext_datasource","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
104,1983,NA,1033,NA,0.674,NA,NA,NA,3170,NA,NA,0.6,0.39,0.01,NA,"CAX",359,776,NA,NA,1102,2382,NA,NA
104,1984,NA,1087,NA,0.674,NA,NA,NA,3334,NA,NA,0.6,0.39,0.01,NA,"CAX",430,1054,NA,NA,1320,3234,NA,NA
104,1985,NA,674,NA,0.674,NA,NA,NA,2067,NA,NA,0.6,0.39,0.01,NA,"CAX",502,1008,NA,NA,1540,3092,NA,NA
104,1986,NA,715,NA,0.674,NA,NA,NA,2192,NA,NA,0.6,0.39,0.01,NA,"CAX",579,911,NA,NA,1776,2793,NA,NA
104,1987,NA,908,NA,0.674,NA,NA,NA,2785,NA,NA,0.6,0.39,0.01,NA,"CAX",683,868,NA,NA,2096,2661,NA,NA
104,1988,NA,1229,NA,0.674,NA,NA,NA,3769,NA,NA,0.6,0.39,0.01,NA,"CAX",835,898,NA,NA,2561,2754,NA,NA
104,1989,NA,1135,NA,0.674,NA,NA,NA,3481,NA,NA,0.6,0.39,0.01,NA,"CAX",977,906,NA,NA,2998,2778,NA,NA
104,1990,NA,1347,NA,0.674,NA,NA,NA,4133,NA,NA,0.6,0.39,0.01,NA,"CAX",1024,1041,NA,NA,3141,3191,NA,NA
104,1991,NA,1823,NA,0.674,NA,NA,NA,5592,NA,NA,0.6,0.39,0.01,NA,"CAX",1069,1255,NA,NA,3279,3849,NA,NA
104,1992,NA,1398,NA,0.674,NA,NA,NA,4287,NA,NA,0.6,0.39,0.01,NA,"CAX",1089,1368,NA,NA,3341,4195,NA,NA
104,1993,NA,1217,NA,0.674,NA,NA,NA,3732,NA,NA,0.6,0.39,0.01,NA,"CAX",1107,1365,NA,NA,3396,4187,NA,NA
104,1994,NA,859,NA,0.674,NA,NA,NA,2636,NA,NA,0.6,0.39,0.01,NA,"CAX",1082,1291,NA,NA,3317,3961,NA,NA
104,1995,NA,652,NA,0.674,NA,NA,NA,2000,NA,NA,0.6,0.39,0.01,NA,"CAX",1078,1117,NA,NA,3306,3426,NA,NA
104,1996,NA,353,NA,0.674,NA,NA,NA,1083,NA,NA,0.6,0.39,0.01,NA,"CAX",1005,804,NA,NA,3081,2467,NA,NA
104,1997,NA,504,NA,0.674,NA,NA,NA,1546,NA,NA,0.6,0.39,0.01,NA,"CAX",947,656,NA,NA,2905,2012,NA,NA
104,1998,NA,555,NA,0.674,NA,NA,NA,1702,NA,NA,0.6,0.39,0.01,NA,"CAX",875,560,NA,NA,2683,1719,NA,NA
104,1999,NA,342,NA,0.674,NA,NA,NA,1049,NA,NA,0.6,0.39,0.01,NA,"CAX",776,466,NA,NA,2380,1430,NA,NA
104,2000,NA,846,NA,0.674,NA,NA,NA,2596,NA,NA,0.6,0.39,0.01,NA,"CAX",741,491,NA,NA,2272,1507,NA,NA
104,2001,NA,1459,NA,0.674,NA,NA,NA,4474,NA,NA,0.6,0.39,0.01,NA,"CAX",724,652,NA,NA,2222,2001,NA,NA
104,2002,NA,1929,NA,0.307,NA,NA,NA,2783,NA,0,0.591,0.394,0.015,0,"CAX",748,853,NA,NA,2128,2250,NA,NA
104,2003,NA,3381,NA,0.216,NA,NA,NA,4313,NA,0,0.18,0.764,0.056,0,"CAX",828,1225,NA,NA,2159,2710,NA,NA
104,2004,NA,5196,NA,0.217,NA,NA,NA,6636,NA,0,0.452,0.528,0.02,0,"CAX",992,2110,NA,NA,2367,3920,NA,NA
104,2005,NA,2295,NA,0.379,NA,NA,NA,3695,NA,0,0.172,0.795,0.033,0,"CAX",1125,2576,NA,NA,2517,4206,NA,NA
104,2006,NA,1023,NA,0.239,NA,NA,NA,1345,NA,0,0.494,0.468,0.038,0.012,"CAX",1251,2400,NA,NA,2572,3308,NA,NA
104,2007,NA,1510,NA,0.288,NA,NA,NA,2122,NA,0,0.353,0.588,0.059,0,"CAX",1396,2285,NA,NA,2655,3133,NA,NA
104,2008,NA,2085,NA,0.082,NA,NA,NA,2272,NA,0.006,0.35,0.611,0.032,0,"CAX",1594,2074,NA,NA,2733,2756,NA,NA
104,2009,NA,967,NA,0.078,NA,NA,NA,1049,NA,0,0.391,0.565,0.043,0,"CAX",1768,1482,NA,NA,2733,1906,NA,NA
104,2010,NA,1604,NA,0.067,NA,NA,NA,1719,NA,0.014,0.319,0.625,0.042,0,"CAX",1885,1379,NA,NA,2623,1635,NA,NA
104,2011,NA,2035,NA,0.101,NA,NA,NA,2263,NA,0.005,0.417,0.56,0.019,0,"CAX",1949,1583,NA,NA,2450,1815,NA,NA
104,2012,NA,2201,NA,0.062,NA,NA,NA,2346,NA,0.007,0.338,0.604,0.05,0,"CAX",1975,1707,NA,NA,2408,1851,NA,NA
104,2013,NA,2740,NA,0.045,NA,NA,NA,2869,NA,0.036,0.179,0.762,0.024,0,"CAX",1934,1803,NA,NA,2312,1940,NA,NA
104,2014,NA,1199,NA,0.049,NA,NA,NA,1261,NA,0.087,0.594,0.304,0.014,0,"CAX",1670,1882,NA,NA,1958,2013,NA,NA
104,2015,NA,3003,NA,0.05,NA,NA,NA,3161,NA,0.045,0.716,0.224,0.015,0,"CAX",1715,2133,NA,NA,1928,2273,NA,NA
104,2016,NA,4328,NA,0.03,NA,NA,NA,4462,NA,0.027,0.573,0.4,0,0,"CAX",1982,2481,NA,NA,2174,2604,NA,NA
104,2017,NA,4451,NA,0.031,NA,NA,NA,4591,NA,0.014,0.336,0.65,0,0,"CAX",2208,2856,NA,NA,2348,2978,NA,NA
105,1973,3218,3186,0.14,0.14,0.01,0.01,3742,3705,0,0.01,0.45,0.53,0.01,0,"SPS",NA,2441,NA,2448,NA,2711,NA,2717
105,1974,3657,3620,0,0,0.01,0.01,3657,3620,0,0.01,0.43,0.55,0.01,0,"SPS",NA,2642,NA,2652,NA,2872,NA,2884
105,1975,1300,1287,0,0,0.01,0.01,1300,1287,0,0.01,0.51,0.47,0.01,0,"SPS",2343,2252,2355,2266,2512,2449,2525,2464
105,1976,733,733,0.6,0.6,0,0,1833,1833,0,0,0.64,0.35,0.01,0,"SPS",1985,1691,1993,1701,2402,2158,2412,2171
105,1977,1670,1653,0.37,0.37,0.01,0.01,2650,2624,0,0.01,0.49,0.49,0.01,0,"SPS",1940,1782,1950,1797,2429,2420,2441,2440
105,1978,997,997,0.67,0.67,0,0,3020,3020,0,0,0.49,0.5,0.01,0,"SPS",1802,1413,1810,1421,2488,2323,2499,2337
105,1979,697,697,0.37,0.37,0,0,1107,1107,0,0,0.4,0.59,0.01,0,"SPS",1638,1016,1645,1020,2295,1833,2304,1840
105,1980,1321,1321,0.33,0.33,0,0,1972,1972,0,0,0.53,0.47,0,0,"SPS",1517,1022,1523,1024,2211,1996,2220,2000
105,1981,630,624,0.42,0.42,0.01,0.01,1087,1076,0,0.01,0.48,0.5,0.01,0,"SPS",1293,989,1300,993,1968,1795,1978,1802
105,1982,734,734,0.57,0.57,0,0,1706,1706,0,0,0.59,0.4,0.01,0,"SPS",1224,841,1230,843,1996,1647,2006,1650
105,1983,1026,1026,0.27,0.27,0,0,1405,1405,0,0,0.6,0.4,0,0,"SPS",1093,846,1097,847,1812,1413,1819,1416
105,1984,580,580,0.37,0.37,0,0,921,921,0,0,0.56,0.43,0.01,0,"SPS",910,815,913,817,1580,1362,1585,1365
105,1985,509,509,0.37,0.37,0,0,808,808,0,0,0.6,0.39,0.01,0,"SPS",830,674,831,675,1508,1139,1511,1142
105,1986,746,746,0.57,0.57,0,0,1736,1736,0,0,0.71,0.29,0,0,"SPS",831,698,833,698,1500,1254,1503,1254
105,1987,2082,2082,0.29,0.29,0,0,2933,2933,0,0,0.68,0.32,0,0,"SPS",850,860,851,860,1517,1397,1518,1397
105,1988,5158,5158,0.22,0.22,0,0,6613,6613,0,0,0.63,0.36,0.01,0,"SPS",1002,1188,1003,1188,1640,1905,1642,1905
105,1989,2273,2273,0.41,0.41,0,0,3852,3852,0,0,0.41,0.58,0.01,0,"SPS",1128,1561,1129,1561,1858,2536,1860,2536
105,1990,5381,5381,0.23,0.23,0,0,6988,6988,0,0,0.56,0.43,0.01,0,"SPS",1298,2502,1299,2502,2109,3904,2111,3904
105,1991,2015,1995,0.53,0.53,0.01,0.01,4287,4244,0,0.01,0.41,0.57,0.01,0,"SPS",1458,3046,1460,3052,2419,4668,2421,4677
105,1992,1987,1987,0.46,0.46,0,0,3679,3679,0,0,0.32,0.67,0.01,0,"SPS",1611,3017,1612,3023,2612,4884,2615,4894
105,1993,2523,2498,0.29,0.29,0.01,0.01,3554,3518,0,0.01,0.39,0.59,0.01,0,"SPS",1761,2610,1764,2620,2863,4305,2869,4322
105,1994,814,806,0.46,0.46,0.01,0.01,1507,1492,0,0.01,0.48,0.5,0.01,0,"SPS",1820,2121,1825,2134,3005,3561,3014,3583
105,1995,915,906,0.42,0.42,0.01,0.01,1577,1561,0,0.01,0.39,0.59,0.01,0,"SPS",1928,1485,1935,1497,3209,2639,3222,2660
105,1996,1088,1088,0.24,0.24,0,0,1432,1432,0,0,0.4,0.59,0.01,0,"SPS",2002,1316,2010,1324,3148,2123,3161,2136
105,1997,932,932,0.16,0.16,0,0,1110,1110,0,0,0.56,0.43,0.01,0,"SPS",1847,1131,1855,1138,2857,1671,2868,1681
105,1998,1404,1404,0.24,0.24,0,0,1848,1848,0,0,0.43,0.56,0.01,0,"SPS",1622,1008,1628,1012,2515,1469,2525,1475
105,1999,1341,1341,0.28,0.28,0,0,1862,1862,0,0,0.5,0.49,0.01,0,"SPS",1538,1116,1545,1118,2338,1536,2348,1539
105,2000,1900,1900,0.25,0.25,0,0,2533,2533,0,0,0.55,0.44,0.01,0,"SPS",1386,1294,1392,1294,2113,1692,2121,1692
105,2001,3365,3365,0.24,0.24,0,0,4428,4428,0,0,0.53,0.47,0,0,"SPS",1461,1622,1465,1622,2122,2120,2128,2120
105,2002,3361,3351,0.40827067,0.40827067,0.002898551,0.002898551,5679,5663,0,0.002898551,0.446376812,0.544927536,0.005797101,0,"SPS",1539,2095,1544,2096,2215,2937,2223,2939
105,2003,4178,4161,0.463982655,0.463982655,0.004065041,0.004065041,7795,7763,0,0.004065041,0.199186992,0.772357724,0.024390244,0,"SPS",1620,2603,1624,2607,2398,3914,2404,3919
105,2004,3982,3982,0.42701077,0.42701077,0,0,6949,6949,0,0,0.229508197,0.759562842,0.010928962,0,"SPS",1900,3236,1904,3241,2797,5093,2801,5100
105,2005,2135,2110,0.196908728,0.196908728,0.011560694,0.011560694,2658,2628,0,0.011560694,0.150289017,0.803468208,0.034682081,0,"SPS",2068,3305,2072,3317,2946,5131,2951,5149
105,2006,2049,2028,0.207249858,0.207249858,0.010309278,0.010309278,2585,2559,0,0.010309278,0.427835052,0.546391753,0.015463918,0,"SPS",2201,2987,2207,3004,3122,4598,3131,4624
105,2007,2562,2562,0.220043618,0.220043618,0,0,3285,3285,0,0,0.17357513,0.787564767,0.038860104,0,"SPS",2435,2830,2442,2845,3480,4123,3490,4144
105,2008,1387,1331,0.340831879,0.340831879,0.040909091,0.040909091,2105,2019,0,0.040909091,0.290909091,0.627272727,0.040909091,0,"SPS",2422,2253,2439,2282,3511,3150,3536,3190
105,2009,1193,1183,0.366534825,0.366534825,0.008298755,0.008298755,1883,1867,0,0.008298755,0.593360996,0.352697095,0.045643154,0,"SPS",2392,1768,2411,1793,3512,2422,3540,2457
105,2010,1266,1226,0.546203147,0.546203147,0.031007752,0.031007752,2789,2703,0,0.031007752,0.387596899,0.573643411,0.007751938,0,"SPS",2289,1586,2315,1615,3535,2435,3574,2480
105,2011,2511,2498,0.231077771,0.231077771,0.005405405,0.005405405,3266,3248,0,0.005405405,0.554054054,0.437837838,0.002702703,0,"SPS",2222,1653,2248,1682,3427,2554,3467,2599
105,2012,1769,1769,0.299298732,0.299298732,0,0,2524,2524,0,0,0.151515152,0.792929293,0.055555556,0,"SPS",2085,1535,2108,1562,3161,2423,3197,2466
105,2013,1202,1202,0.276670178,0.276670178,0,0,1662,1662,0,0,0.151515152,0.792929293,0.055555556,0,"SPS",1841,1504,1861,1518,2709,2331,2739,2352
105,2014,935,NA,0.386,0.386,NA,NA,1522,NA,NA,NA,NA,NA,NA,NA,"SPS",1690,1597,1610,1446,2440,2463,2353,2254
105,2015,1608,1587,0.441,NA,0,0,2876,2839,NA,0.013,0.644,0.32,0.022,NA,"CAX",1637,1704,1565,1517,2461,2494,2372,2268
105,2016,1706,1648,0.535,NA,0.011,0,3666,3541,NA,0.034,0.266,0.68,0.02,NA,"CAX",1600,1536,1537,1404,2552,2548,2456,2321
105,2017,1608,NA,0.352,NA,NA,NA,2482,NA,NA,NA,NA,NA,NA,NA,"CAX",1509,NA,1467,1377,2472,NA,2388,2313
108,2004,549,NA,0.967,0.967,NA,NA,16622,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,408,NA,NA,NA,12064
108,2005,722,NA,0.87,0.87,NA,NA,5552,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,458,NA,NA,NA,10330
108,2006,358,NA,0.94,0.94,NA,NA,5966,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,439,512,NA,NA,9427,10067
108,2007,223,NA,0.94,0.94,NA,NA,3720,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,399,412,NA,NA,8254,8183
108,2008,142,NA,0.94,0.94,NA,NA,2363,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,351,339,NA,NA,7059,5457
108,2009,249,NA,0.94,0.94,NA,NA,4155,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,337,290,NA,NA,6656,4136
108,2010,847,NA,0.88,0.88,NA,NA,7061,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,370,299,NA,NA,6695,4339
108,2011,578,NA,0.93,0.93,NA,NA,8258,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,411,329,NA,NA,6828,4631
108,2012,1066,NA,0.779,0.779,NA,NA,4822,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,431,450,NA,NA,6317,4878
108,2013,1012,NA,0.775,0.775,NA,NA,4497,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,476,666,NA,NA,5502,5547
108,2014,366,339,0.757,NA,0,NA,1505,1394,NA,0.074,0.778,0.136,0.012,NA,"CAX",NA,NA,457,720,NA,NA,4327,4528
108,2015,361,323,0.729,NA,0,0.005,1330,1189,NA,0.106,0.697,0.197,0,NA,"CAX",NA,NA,426,607,NA,NA,3751,3243
108,2016,327,305,0.837,NA,0.032,NA,2006,1872,NA,0.067,0.6,0.333,0,NA,"CAX",NA,NA,422,542,NA,NA,3364,2443
108,2017,450,NA,0.6,NA,NA,NA,1126,NA,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,453,456,NA,NA,2985,1827
109,2004,1850,NA,0,0,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,1108,NA,NA,NA,1108
109,2005,967,NA,0,0,NA,NA,967,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,1079,NA,NA,NA,1079
109,2006,264,NA,0,0,NA,NA,264,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,853,702,NA,NA,853,702
109,2007,245,NA,0.858916431,0.858916431,NA,NA,1735,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,714,553,NA,NA,944,818
109,2008,323,NA,0.621845673,0.621845673,NA,NA,855,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,646,518,NA,NA,932,931
109,2009,913,NA,0.356183951,0.356183951,NA,NA,1418,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,672,450,NA,NA,977,883
109,2010,376,NA,0.841928519,0.841928519,NA,NA,2378,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,634,372,NA,NA,1068,1057
109,2011,756,NA,0.610849421,0.610849421,NA,NA,1943,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,568,460,NA,NA,1051,1576
109,2012,544,NA,0.673082707,0.673082707,NA,NA,1663,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,546,539,NA,NA,1131,1563
109,2013,631,NA,0.453935065,0.453935065,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,565,617,NA,NA,1243,1659
109,2014,644,NA,0.58,0.58,NA,NA,1533,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,509,575,NA,NA,1220,1686
109,2015,628,541,0.593,NA,0.018,0.052,1544,1329,NA,0.139,0.771,0.09,0,NA,"CAX",NA,NA,487,637,NA,NA,1278,1546
109,2016,499,426,0.855,NA,0.038,0,3443,2940,NA,0.146,0.608,0.246,0,NA,"CAX",NA,NA,519,586,NA,NA,1653,1733
109,2017,295,NA,0.88,NA,NA,NA,2458,NA,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,529,519,NA,NA,1711,1874
11,1967,NA,NA,NA,NA,0.254,0.254,3305,2466,0.063,0.254,0.636,0.047,0,NA,"SPS",NA,NA,NA,NA,NA,2341,NA,3892
11,1968,NA,NA,NA,NA,0.376,0.376,2806,1751,0.052,0.376,0.445,0.128,0,NA,"SPS",NA,NA,NA,NA,NA,2209,NA,3645
11,1969,NA,NA,NA,NA,0.275,0.275,2191,1588,0.104,0.275,0.552,0.069,0,NA,"SPS",NA,NA,NA,NA,2091,2097,3349,3130
11,1970,NA,NA,NA,NA,0.535,0.535,2738,1273,0.072,0.535,0.344,0.049,0,NA,"SPS",NA,NA,NA,NA,1948,1621,3254,2722
11,1971,NA,NA,NA,NA,0.349,0.349,3102,2019,0.02,0.349,0.599,0.031,0,NA,"SPS",NA,NA,NA,NA,1956,1775,3235,2802
11,1972,NA,NA,NA,NA,0.207,0.207,3222,2555,0.063,0.207,0.663,0.067,0,NA,"SPS",NA,NA,NA,NA,2015,1788,3233,2787
11,1973,NA,NA,NA,NA,0.49,0.49,6199,3161,0.044,0.49,0.389,0.077,0,NA,"SPS",NA,NA,NA,NA,2108,2012,3451,3266
11,1974,NA,NA,NA,NA,0.427,0.427,12449,7133,0.022,0.427,0.497,0.053,0,NA,"SPS",NA,NA,NA,NA,2387,2717,3804,4623
11,1975,NA,NA,NA,NA,0.296,0.296,17761,12504,0.017,0.296,0.593,0.093,0,NA,"SPS",NA,NA,NA,NA,2637,4291,4276,6720
11,1976,NA,NA,NA,NA,0.3,0.3,7517,5262,0.027,0.3,0.53,0.143,0,NA,"SPS",NA,NA,NA,NA,3037,5197,4740,8021
11,1977,3242,1916,0.5,0.5,0.409,0.409,6484,3832,0.003,0.409,0.475,0.113,0,NA,"SPS",NA,NA,NA,NA,3174,5636,5071,9225
11,1978,1818,1709,0.5,0.5,0.06,0.06,3637,3419,0.041,0.06,0.777,0.121,0,NA,"SPS",NA,NA,NA,NA,3394,5725,5204,8292
11,1979,1352,434,0.5,0.5,0.679,0.679,2704,868,0.036,0.679,0.104,0.18,0,NA,"SPS",NA,NA,NA,NA,3195,3757,5315,6110
11,1980,2838,1901,0.5,0.5,0.33,0.33,5675,3802,0.014,0.33,0.643,0.013,0,NA,"SPS",NA,1282,NA,2181,3564,2961,5716,4863
11,1981,920,711,0.5,0.5,0.227,0.227,1840,1422,0.045,0.227,0.577,0.151,0,NA,"SPS",NA,1139,NA,1835,3441,2279,5426,3670
11,1982,2285,973,0.5,0.5,0.574,0.574,4570,1947,0.021,0.574,0.302,0.103,0,NA,"SPS",1110,995,1903,1711,3349,1990,5619,3422
11,1983,1340,1017,0.5,0.5,0.241,0.241,2681,2035,0.013,0.241,0.697,0.049,0,NA,"SPS",1096,897,1810,1610,3205,1794,5167,3220
11,1984,1478,1074,0.5,0.5,0.273,0.273,2955,2148,0.004,0.273,0.52,0.202,0,NA,"SPS",1093,1075,1765,1639,2842,2151,4475,3277
11,1985,528,474,0.5,0.5,0.101,0.101,1055,948,0.084,0.101,0.649,0.166,0,NA,"SPS",996,814,1543,1171,2196,1629,3374,2341
11,1986,1114,256,0.5,0.5,0.77,0.77,2227,512,0.051,0.77,0.096,0.083,0,NA,"SPS",870,664,1494,1216,1740,1328,2988,2432
11,1987,4816,3049,0.5,0.5,0.367,0.367,9632,6097,0.044,0.367,0.58,0.01,0,NA,"SPS",911,834,1554,1412,1822,1669,3108,2823
11,1988,12140,6337,0.5,0.5,0.478,0.478,24279,12674,0.013,0.478,0.42,0.089,0,NA,"SPS",1039,1203,1879,2194,2078,2406,3758,4386
11,1989,10206,8298,0.5,0.5,0.187,0.187,20413,16596,0.02,0.187,0.709,0.084,0,NA,"SPS",1395,1811,2300,3229,2791,3621,4600,6456
11,1990,1027,615,0.5,0.5,0.401,0.401,2054,1230,0.017,0.401,0.386,0.196,0,NA,"SPS",1246,1907,2078,3688,2493,3815,4155,7376
11,1991,2746,2120,0.46,0.46,0.228,0.228,5085,3926,0.024,0.228,0.628,0.12,0,NA,"SPS",1390,2911,2318,4418,2759,5733,4600,8701
11,1992,1725,1016,0.52,0.52,0.411,0.411,3593,2116,0.051,0.411,0.418,0.12,0,NA,"SPS",1396,2337,2254,3598,2782,4639,4491,7143
11,1993,1727,1560,0.11,0.11,0.097,0.097,1941,1753,0.011,0.097,0.764,0.128,0,NA,"SPS",1457,1765,2312,2436,2741,3123,4348,4310
11,1994,1475,454,0.27,0.27,0.692,0.692,2020,622,0.106,0.692,0.096,0.106,0,NA,"SPS",1337,987,2311,1654,2422,1620,4186,2714
11,1995,2100,1529,0.31,0.31,0.272,0.272,3044,2216,0.024,0.272,0.591,0.113,0,NA,"SPS",1503,1185,2653,1909,2636,1822,4653,2936
11,1996,4677,2713,0.56,0.56,0.42,0.42,10630,6165,0,0.42,0.491,0.089,0,NA,"SPS",1903,1244,3063,2123,3381,1994,5441,3402
11,1997,1416,1145,0.6,0.6,0.191,0.191,3539,2863,0.026,0.191,0.678,0.105,0,NA,"SPS",1726,1275,2710,2041,3135,2118,4922,3392
11,1998,2979,1356,0.31,0.31,0.545,0.545,4318,1965,0.012,0.545,0.282,0.161,0,NA,"SPS",1479,1239,2355,2276,2602,2167,4142,3980
11,1999,79,75,0.97,0.97,0.041,0.041,2617,2510,0.011,0.041,0.86,0.088,0,NA,"SPS",924,865,1448,1268,2154,2865,3373,4192
11,2000,270,161,0.81,0.81,0.403,0.403,1420,848,0.025,0.403,0.149,0.423,0,NA,"SPS",808,551,1267,841,2075,2364,3250,3599
11,2001,686,455,0.81,0.81,0.337,0.337,3613,2395,0.024,0.337,0.399,0.24,0,NA,"SPS",693,386,1103,573,1975,1957,3141,2900
11,2002,188,77,0.99,0.99,0.592,0.592,18809,7674,0.013,0.592,0.394,0,0,NA,"SPS",535,225,884,383,2247,2383,3707,4051
11,2003,247,200,0.99,0.99,0.19,0.19,24710,20015,0.03,0.19,0.729,0.051,0,NA,"SPS",436,153,727,233,2866,3791,4780,5742
11,2004,661,388,0.9,0.9,0.413,0.413,6612,3881,0.017,0.413,0.57,0,0,NA,"SPS",429,213,671,356,3442,4136,5382,6911
11,2005,275,226,0.97,0.97,0.18,0.18,9168,7518,0,0.18,0.45,0.34,0,0,"SPS",354,228,548,357,3889,6399,6010,10036
11,2006,104,90,0.99,0.99,0.13,0.13,10386,9036,0.02,0.13,0.72,0.12,0.02,0,"SPS",252,165,374,245,4041,8346,5996,12395
11,2007,198,99,0.94,0.94,0.5,0.5,3296,1648,0.04,0.5,0.28,0.17,0.001,0,"SPS",197,173,308,247,3824,6136,5953,8749
11,2008,149,108,0.96,0.96,0.28,0.28,3734,2688,0.04,0.28,0.6,0.07,0.01,0,"SPS",153,153,228,224,3946,4107,5867,5996
11,2009,755,611,0.9,0.9,0.19,0.19,7546,6112,0.02,0.19,0.74,0.04,0,0,"SPS",189,168,286,230,4313,4497,6523,6156
11,2010,847,514,0.88,0.88,0.393,0.393,7057,4284,NA,0.393,0.425,0.181,0,NA,"SPS",212,198,320,287,5071,4019,7657,5842
11,2011,621,417,0.93,0.93,0.328,0.328,8869,5960,NA,0.328,0.616,0.024,0.032,NA,"SPS",210,269,317,411,5555,3698,8377,5661
11,2012,560,333,0.93,0.93,0.406,0.406,8007,4756,NA,0.406,0.244,0.341,0.009,NA,"SPS",244,342,354,506,5296,4571,7691,6760
11,2013,1085,955,0.91,0.91,0.12,0.12,12061,10614,NA,0.12,0.84,0.04,0,NA,"SPS",285,530,410,753,4970,6016,7159,8547
11,2014,1038,955,0.91,0.91,0.08,0.08,11537,10614,NA,0.08,0.667,0.253,0,NA,"SPS",312,579,429,802,5496,6718,7568,9304
11,2015,NA,2889,NA,0.549,NA,NA,NA,6423,NA,0.403,0.386,0.21,0.001,NA,"CAX",402,818,451,791,5411,7284,7409,9970
11,2016,NA,2539,NA,0.398,NA,NA,NA,4226,NA,0.141,0.762,0.094,0.003,NA,"CAX",562,1174,541,NA,5015,6800,7103,NA
11,2017,NA,1732,NA,0.43,NA,NA,NA,3041,NA,0.544,0.321,0.134,0,NA,"CAX",748,1632,625,NA,5331,6219,7926,NA
115,2004,13151,13151,0.041,0.041,NA,NA,13716,13716,NA,0.069,0.858,0.073,NA,NA,"CAX",NA,9771,NA,9771,NA,10616,NA,10616
115,2005,3795,3795,0.097,0.097,NA,NA,4204,4204,NA,0.281,0.527,0.19,0.002,NA,"CAX",NA,8087,NA,8087,NA,8820,NA,8820
115,2006,6126,6126,0.067,0.067,NA,NA,6605,6605,NA,0.211,0.763,0.025,0.001,NA,"CAX",7721,8703,7721,8703,8405,9425,8405,9425
115,2007,3817,3817,0.045,0.045,NA,NA,3999,3999,NA,0.133,0.775,0.092,NA,NA,"CAX",6982,7109,6982,7109,7559,7602,7559,7602
115,2008,2401,2401,0.079,0.079,NA,NA,2608,2608,NA,0.253,0.697,0.05,NA,NA,"CAX",6110,4892,6110,4892,6618,5246,6618,5246
115,2009,2776,2776,0.035,0.035,NA,NA,2876,2876,NA,0.683,0.24,0.077,NA,NA,"CAX",5597,3584,5597,3584,6032,3838,6032,3838
115,2010,6082,6082,0.047,0.047,NA,NA,6380,6380,NA,0.093,0.894,0.013,NA,NA,"CAX",5644,3939,5644,3939,6066,4172,6066,4172
115,2011,10052,10052,0.07,0.07,NA,NA,10809,10809,NA,0.043,0.93,0.026,NA,NA,"CAX",6152,4349,6152,4349,6587,4604,6587,4604
115,2012,7782,7782,0.028,0.028,NA,NA,8010,8010,NA,0.091,0.742,0.167,NA,NA,"CAX",5971,5015,5971,5015,6342,5290,6342,5290
115,2013,4832,4832,0.059,0.059,NA,NA,5134,5134,NA,0.44,0.433,0.123,0.003,NA,"CAX",5312,5767,5312,5767,5637,6058,5637,6058
115,2014,4267,4267,0.11,0.11,NA,NA,4792,4792,NA,0.124,0.837,0.035,0.005,NA,"CAX",4746,6285,4746,6285,5074,6709,5074,6709
115,2015,10857,10857,0.062,0.062,NA,NA,11580,11580,NA,0.427,0.545,0.027,NA,NA,"CAX",5272,7058,5272,7058,5615,7558,5615,7558
115,2016,30408,30408,0.023,0.023,NA,NA,31138,31138,NA,0.113,0.826,0.061,0.001,NA,"CAX",6189,8807,6189,8807,6557,9339,6557,9339
115,2017,6217,6217,0.067,0.067,NA,NA,6662,6662,NA,0.245,0.534,0.219,0.002,NA,"CAX",6498,8420,6498,8420,6901,9002,6901,9002
