"NMFS_POPID","SPAWNINGYEAR","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
253,1963,NA,NA,NA,1328,NA,NA,NA,1328
253,1964,NA,NA,1446,1556,NA,NA,1446,1556
253,1965,NA,NA,1426,1598,NA,NA,1426,1598
253,1966,NA,NA,1675,2056,NA,NA,1675,2056
253,1967,NA,NA,1850,2713,NA,NA,1850,2713
253,1968,NA,NA,1802,2443,NA,NA,1802,2443
253,1969,NA,NA,1902,2324,NA,NA,1902,2324
253,1970,NA,NA,2010,2528,NA,NA,2010,2528
253,1971,NA,NA,2082,2114,NA,NA,2082,2114
253,1972,NA,NA,2209,1708,NA,NA,2209,1708
253,1973,NA,NA,2025,1602,NA,NA,2025,1602
253,1974,NA,NA,1844,1380,NA,NA,1844,1380
253,1975,NA,NA,1833,1226,NA,NA,1833,1226
253,1976,NA,NA,1558,1220,NA,NA,1558,1220
253,1977,NA,NA,1451,1273,NA,NA,1451,1273
253,1978,NA,NA,1407,1269,NA,NA,1407,1269
253,1979,NA,NA,1117,942,NA,NA,1117,942
253,1980,NA,NA,1038,908,NA,NA,1038,908
253,1981,NA,NA,998,816,NA,NA,998,816
253,1982,NA,NA,923,669,NA,NA,923,669
253,1983,NA,NA,911,654,NA,NA,911,654
253,1984,NA,NA,929,915,NA,NA,929,915
253,1985,NA,NA,981,1059,NA,NA,981,1059
253,1986,NA,NA,1085,1442,NA,NA,1085,1442
253,1987,NA,NA,1139,1939,NA,NA,1139,1939
253,1988,NA,NA,1306,2607,NA,NA,1306,2607
253,1989,NA,NA,1497,2447,NA,NA,1497,2447
253,1990,NA,NA,1534,2222,NA,NA,1534,2222
253,1991,NA,NA,1564,1697,NA,NA,1564,1697
253,1992,NA,NA,1710,1508,NA,NA,1713,1513
253,1993,NA,NA,1610,995,NA,NA,1615,1000
253,1994,NA,NA,1578,1018,NA,NA,1587,1029
253,1995,NA,NA,1236,687,NA,NA,1250,703
253,1996,NA,NA,991,579,NA,NA,1010,601
253,1997,NA,NA,785,408,NA,NA,804,427
253,1998,NA,NA,656,432,NA,NA,675,455
253,1999,NA,NA,597,350,NA,NA,615,368
253,2000,NA,NA,548,437,NA,NA,570,463
253,2001,NA,NA,526,479,NA,NA,552,508
253,2002,NA,NA,516,652,NA,NA,546,699
253,2003,NA,NA,536,664,NA,NA,573,722
253,2004,NA,NA,494,697,NA,NA,534,777
253,2005,NA,NA,532,647,NA,NA,579,725
253,2006,NA,NA,487,495,NA,NA,532,557
253,2007,NA,NA,514,405,NA,NA,564,455
253,2008,NA,NA,528,419,NA,NA,580,467
253,2009,NA,NA,572,470,NA,NA,631,512
253,2010,NA,NA,587,533,NA,NA,644,571
253,2011,NA,NA,625,790,NA,NA,681,831
253,2012,NA,NA,599,884,NA,NA,646,918
253,2013,NA,NA,639,974,NA,NA,684,1001
253,2014,NA,NA,714,1084,NA,NA,753,1108
253,2015,NA,NA,798,1194,NA,NA,833,1214
253,2016,NA,NA,884,990,NA,NA,914,1004
253,2017,NA,NA,799,722,NA,NA,818,729
253,2018,NA,NA,738,559,NA,NA,751,563
254,2012,1467,1395,1467,1395,NA,NA,NA,NA
254,2013,1429,1358,1429,1358,NA,NA,NA,NA
254,2014,1565,1603,1565,1603,NA,NA,NA,NA
254,2015,1714,1990,1714,1990,NA,NA,NA,NA
254,2016,1490,1469,1490,1469,NA,NA,NA,NA
254,2017,1520,1629,1520,1629,NA,NA,NA,NA
255,1968,NA,NA,NA,1886,NA,NA,NA,1886
255,1969,NA,NA,NA,1459,NA,NA,NA,1459
255,1970,NA,NA,1689,1689,NA,NA,1689,1689
255,1971,NA,NA,1689,1430,NA,NA,1689,1430
255,1972,NA,NA,1610,1259,NA,NA,1610,1259
255,1973,NA,NA,1455,1198,NA,NA,1455,1198
255,1974,NA,NA,1418,1378,NA,NA,1418,1378
255,1975,NA,NA,1453,1204,NA,NA,1453,1204
255,1976,NA,NA,1406,1388,NA,NA,1406,1388
255,1977,NA,NA,1486,1697,NA,NA,1486,1697
255,1978,NA,NA,1645,2120,NA,NA,1645,2120
255,1979,NA,NA,1523,1649,NA,NA,1523,1649
255,1980,NA,NA,1316,1412,NA,NA,1316,1412
255,1981,NA,NA,1316,1248,NA,NA,1316,1248
255,1982,NA,NA,1305,1003,NA,NA,1305,1003
255,1983,NA,NA,1319,820,NA,NA,1319,820
255,1984,NA,NA,1258,960,NA,NA,1258,960
255,1985,NA,NA,1295,1188,NA,NA,1295,1188
255,1986,NA,NA,1344,1448,NA,NA,1344,1448
255,1987,NA,NA,1321,1739,NA,NA,1321,1739
255,1988,NA,NA,1369,2286,NA,NA,1369,2286
255,1989,NA,NA,1583,2610,NA,NA,1583,2610
255,1990,NA,NA,1609,2178,NA,NA,1609,2178
255,1991,NA,NA,1645,1929,NA,NA,1645,1929
255,1992,NA,NA,1815,1914,NA,NA,1818,1921
255,1993,NA,NA,1796,1329,NA,NA,1802,1338
255,1994,NA,NA,1853,1208,NA,NA,1865,1225
255,1995,NA,NA,1541,1000,NA,NA,1561,1030
255,1996,NA,NA,1256,892,NA,NA,1283,926
255,1997,NA,NA,1018,614,NA,NA,1046,643
255,1998,NA,NA,813,548,NA,NA,839,577
255,1999,NA,NA,776,544,NA,NA,803,572
255,2000,NA,NA,785,647,NA,NA,820,684
255,2001,NA,NA,809,734,NA,NA,850,780
255,2002,NA,NA,818,1090,NA,NA,867,1168
255,2003,NA,NA,844,1300,NA,NA,904,1414
255,2004,NA,NA,819,1232,NA,NA,887,1375
255,2005,NA,NA,767,910,NA,NA,835,1020
255,2006,NA,NA,696,660,NA,NA,761,743
255,2007,NA,NA,731,490,NA,NA,801,549
255,2008,NA,NA,788,478,NA,NA,866,531
255,2009,NA,NA,884,634,NA,NA,973,689
255,2010,NA,NA,966,1025,NA,NA,1058,1097
255,2011,NA,NA,1136,1954,NA,NA,1236,2057
255,2012,NA,NA,1193,2902,NA,NA,1287,3017
255,2013,NA,NA,1394,4066,NA,NA,1490,4180
255,2014,NA,NA,1736,4758,NA,NA,1831,4864
255,2015,NA,NA,2356,5412,NA,NA,2458,5505
255,2016,NA,NA,2986,4564,NA,NA,3085,4628
255,2017,NA,NA,3223,3579,NA,NA,3302,3614
255,2018,NA,NA,3500,3012,NA,NA,3561,3033
255,2019,NA,NA,3371,2388,NA,NA,3415,2397
256,1987,NA,515,NA,515,NA,607,NA,607
256,1988,NA,559,NA,559,NA,656,NA,656
256,1989,510,572,510,572,595,659,595,659
256,1990,462,479,462,479,541,559,541,559
256,1991,428,399,428,399,500,468,500,468
256,1992,431,374,431,374,501,430,501,430
256,1993,422,318,422,318,487,361,487,361
256,1994,401,281,401,281,454,313,454,313
256,1995,369,284,369,284,417,312,417,312
256,1996,318,254,318,254,361,278,361,278
256,1997,297,235,297,235,334,259,334,259
256,1998,270,229,270,229,305,257,305,257
256,1999,271,260,271,260,303,294,303,294
256,2000,290,295,290,295,320,328,320,328
256,2001,332,434,332,434,362,471,362,471
256,2002,373,592,373,592,402,625,402,625
256,2003,401,701,401,701,430,718,430,718
256,2004,472,854,472,854,505,868,505,868
256,2005,542,996,542,996,576,1011,576,1011
256,2006,631,916,631,916,661,927,661,927
256,2007,660,737,660,737,683,747,683,747
256,2008,742,786,742,786,762,808,762,808
256,2009,838,823,838,823,857,846,857,846
256,2010,968,941,968,941,990,969,990,969
256,2011,1038,1176,1038,1176,1061,1214,1061,1214
256,2012,1082,1587,1082,1587,1106,1637,1106,1637
256,2013,1179,1769,1179,1769,1210,1811,1210,1811
256,2014,1244,1879,1244,1879,1275,1923,1275,1923
256,2015,1306,1813,1306,1813,1337,1846,1337,1846
256,2016,1412,1696,1412,1696,1445,1721,1445,1721
256,2017,1435,1298,1435,1298,1628,1616,1628,1616
256,2018,1340,1015,1340,1015,1715,NA,1715,NA
257,1966,NA,NA,NA,5631,NA,NA,NA,5631
257,1967,NA,NA,NA,5728,NA,NA,NA,5728
257,1968,NA,NA,4651,4651,NA,NA,4651,4651
257,1969,NA,NA,4776,5322,NA,NA,4776,5322
257,1970,NA,NA,4250,4528,NA,NA,4250,4528
257,1971,NA,NA,4074,3579,NA,NA,4074,3579
257,1972,NA,NA,3922,3124,NA,NA,3922,3124
257,1973,NA,NA,3487,2769,NA,NA,3487,2769
257,1974,NA,NA,3539,2353,NA,NA,3539,2353
257,1975,NA,NA,3539,NA,NA,NA,3539,NA
257,1976,NA,NA,2948,NA,NA,NA,2948,NA
257,1977,NA,NA,2563,NA,NA,NA,2563,NA
257,1978,NA,NA,2473,NA,NA,NA,2473,NA
257,1979,NA,NA,1938,1597,NA,NA,1938,1597
257,1980,NA,NA,1964,1765,NA,NA,1964,1765
257,1981,NA,NA,1897,1768,NA,NA,1897,1768
257,1982,NA,NA,1851,1856,NA,NA,1851,1856
257,1983,NA,NA,1813,1685,NA,NA,1813,1685
257,1984,NA,NA,1632,1661,NA,NA,1632,1661
257,1985,NA,NA,1835,1908,NA,NA,1835,1908
257,1986,NA,NA,1973,2202,NA,NA,1973,2202
257,1987,NA,NA,2158,2509,NA,NA,2158,2509
257,1988,NA,NA,2231,2953,NA,NA,2231,2953
257,1989,NA,NA,2209,2938,NA,NA,2209,2938
257,1990,NA,NA,1815,1727,NA,NA,1815,1727
257,1991,NA,NA,1523,1054,NA,NA,1523,1054
257,1992,NA,NA,1503,900,NA,NA,1505,902
257,1993,NA,NA,1458,720,NA,NA,1462,724
257,1994,NA,NA,1518,784,NA,NA,1526,793
257,1995,NA,NA,1229,875,NA,NA,1244,896
257,1996,NA,NA,1123,1196,NA,NA,1144,1242
257,1997,NA,NA,957,1018,NA,NA,980,1065
257,1998,NA,NA,868,1046,NA,NA,893,1101
257,1999,NA,NA,946,1141,NA,NA,975,1200
257,2000,NA,NA,1128,1454,NA,NA,1174,1536
257,2001,NA,NA,1335,1489,NA,NA,1401,1581
257,2002,NA,NA,1423,1990,NA,NA,1508,2134
257,2003,NA,NA,1607,2469,NA,NA,1720,2686
257,2004,NA,NA,1603,2253,NA,NA,1737,2514
257,2005,NA,NA,1765,2144,NA,NA,1922,2405
257,2006,NA,NA,1592,1703,NA,NA,1741,1918
257,2007,NA,NA,1637,1346,NA,NA,1795,1511
257,2008,NA,NA,1676,1138,NA,NA,1844,1265
257,2009,NA,NA,1830,1486,NA,NA,2017,1618
257,2010,NA,NA,1887,1661,NA,NA,2068,1778
257,2011,NA,NA,1936,2201,NA,NA,2108,2317
257,2012,NA,NA,1958,2848,NA,NA,2115,2960
257,2013,NA,NA,1897,3162,NA,NA,2028,3251
257,2014,NA,NA,2046,2817,NA,NA,2158,2879
257,2015,NA,NA,2053,2538,NA,NA,2143,2581
257,2016,NA,NA,2094,1992,NA,NA,2163,2020
257,2017,NA,NA,1978,1374,NA,NA,2027,1388
257,2018,NA,NA,1852,1084,NA,NA,1884,1092
258,2011,NA,231,NA,231,NA,NA,NA,NA
258,2012,NA,284,NA,284,NA,NA,NA,NA
258,2013,281,337,281,337,NA,NA,NA,NA
258,2014,276,396,276,396,NA,NA,NA,NA
258,2015,289,414,289,414,NA,NA,NA,NA
258,2016,317,407,317,407,NA,NA,NA,NA
258,2017,289,293,289,293,NA,NA,NA,NA
258,2018,298,262,298,262,NA,NA,NA,NA
259,1987,NA,633,NA,633,NA,747,NA,747
259,1988,NA,688,NA,688,NA,807,NA,807
259,1989,627,704,627,704,732,810,732,810
259,1990,552,566,552,566,646,659,646,659
259,1991,496,445,496,445,578,521,578,521
259,1992,532,463,532,463,619,532,619,532
259,1993,519,392,519,392,599,444,599,444
259,1994,488,339,488,339,552,377,552,377
259,1995,446,351,446,351,504,385,504,385
259,1996,375,316,375,316,425,347,425,347
259,1997,337,246,337,246,380,271,380,271
259,1998,305,237,305,237,345,267,345,267
259,1999,300,266,300,266,336,300,336,300
259,2000,313,280,313,280,346,311,346,311
259,2001,347,381,347,381,379,414,379,414
259,2002,354,510,354,510,382,539,382,539
259,2003,370,577,370,577,398,592,398,592
259,2004,413,641,413,641,442,652,442,652
259,2005,459,753,459,753,488,765,488,765
259,2006,543,776,543,776,570,785,570,785
259,2007,581,662,581,662,601,670,601,670
259,2008,642,714,642,714,659,734,659,734
259,2009,719,807,719,807,735,829,735,829
259,2010,873,1011,873,1011,892,1041,892,1041
259,2011,990,1263,990,1263,1012,1305,1012,1305
259,2012,1036,1621,1036,1621,1061,1680,1061,1680
259,2013,1074,1615,1074,1615,1101,1652,1101,1652
259,2014,1127,1574,1127,1574,1155,1608,1155,1608
259,2015,1150,1309,1150,1309,1177,1332,1177,1332
259,2016,1210,1158,1210,1158,1237,1173,1237,1173
259,2017,1178,856,1178,856,1361,1046,1361,1046
259,2018,1064,701,1064,701,1408,NA,1408,NA
260,1963,NA,NA,NA,710,NA,NA,NA,710
260,1964,NA,NA,NA,816,NA,NA,NA,816
260,1965,NA,NA,1026,1026,NA,NA,1026,1026
260,1966,NA,NA,1208,1410,NA,NA,1208,1410
260,1967,NA,NA,1209,1226,NA,NA,1209,1226
260,1968,NA,NA,856,958,NA,NA,856,958
260,1969,NA,NA,906,986,NA,NA,906,986
260,1970,NA,NA,936,855,NA,NA,936,855
260,1971,NA,NA,1016,732,NA,NA,1016,732
260,1972,NA,NA,954,741,NA,NA,954,741
260,1973,NA,NA,1069,1193,NA,NA,1069,1193
260,1974,NA,NA,1026,1068,NA,NA,1026,1068
260,1975,NA,NA,972,1105,NA,NA,972,1105
260,1976,NA,NA,857,1003,NA,NA,857,1003
260,1977,NA,NA,842,955,NA,NA,842,955
260,1978,NA,NA,1033,894,NA,NA,1033,894
260,1979,NA,NA,854,682,NA,NA,854,682
260,1980,NA,NA,771,537,NA,NA,771,537
260,1981,NA,NA,698,486,NA,NA,698,486
260,1982,NA,NA,667,465,NA,NA,667,465
260,1983,NA,NA,667,498,NA,NA,667,498
260,1984,NA,NA,655,628,NA,NA,655,628
260,1985,NA,NA,652,791,NA,NA,652,791
260,1986,NA,NA,673,933,NA,NA,673,933
260,1987,NA,NA,718,1108,NA,NA,718,1108
260,1988,NA,NA,810,1318,NA,NA,810,1318
260,1989,NA,NA,819,1067,NA,NA,819,1067
260,1990,NA,NA,794,798,NA,NA,794,798
260,1991,NA,NA,767,631,NA,NA,767,631
260,1992,NA,NA,726,476,NA,NA,727,477
260,1993,NA,NA,670,340,NA,NA,672,342
260,1994,NA,NA,652,398,NA,NA,655,402
260,1995,NA,NA,526,347,NA,NA,533,356
260,1996,NA,NA,428,290,NA,NA,436,302
260,1997,NA,NA,336,237,NA,NA,344,248
260,1998,NA,NA,252,186,NA,NA,259,196
260,1999,NA,NA,232,135,NA,NA,239,142
260,2000,NA,NA,226,147,NA,NA,235,156
260,2001,NA,NA,237,193,NA,NA,249,205
260,2002,NA,NA,255,274,NA,NA,270,294
260,2003,NA,NA,272,398,NA,NA,292,432
260,2004,NA,NA,258,494,NA,NA,280,551
260,2005,NA,NA,263,470,NA,NA,287,528
260,2006,NA,NA,282,411,NA,NA,308,463
260,2007,NA,NA,320,375,NA,NA,352,421
260,2008,NA,NA,405,412,NA,NA,445,459
260,2009,NA,NA,538,585,NA,NA,593,637
260,2010,NA,NA,563,674,NA,NA,617,721
260,2011,NA,NA,595,860,NA,NA,648,905
260,2012,NA,NA,640,1093,NA,NA,691,1136
260,2013,NA,NA,699,1184,NA,NA,747,1217
260,2014,NA,NA,819,1146,NA,NA,864,1171
260,2015,NA,NA,962,1372,NA,NA,1003,1396
260,2016,NA,NA,1078,1351,NA,NA,1113,1369
260,2017,NA,NA,985,888,NA,NA,1009,896
260,2018,NA,NA,978,807,NA,NA,995,813
260,2019,NA,NA,943,776,NA,NA,955,779
261,1987,NA,165,NA,165,NA,195,NA,195
261,1988,NA,179,NA,179,NA,210,NA,210
261,1989,163,183,163,183,191,211,191,211
261,1990,134,134,134,134,157,156,157,156
261,1991,126,112,126,112,148,131,148,131
261,1992,137,118,137,118,159,136,159,136
261,1993,138,106,138,106,160,121,160,121
261,1994,136,102,136,102,155,113,155,113
261,1995,131,128,131,128,148,141,148,141
261,1996,115,118,115,118,131,131,131,131
261,1997,117,116,117,116,132,128,132,128
261,1998,109,113,109,113,124,127,124,127
261,1999,117,135,117,135,132,153,132,153
261,2000,148,172,148,172,164,192,164,192
261,2001,188,300,188,300,206,326,206,326
261,2002,218,411,218,411,236,435,236,435
261,2003,244,528,244,528,262,542,262,542
261,2004,306,695,306,695,328,706,328,706
261,2005,367,785,367,785,391,797,391,797
261,2006,428,611,428,611,449,619,449,619
261,2007,433,457,433,457,449,463,449,463
261,2008,503,479,503,479,517,493,517,493
261,2009,570,467,570,467,582,481,582,481
261,2010,590,444,590,444,604,457,604,457
261,2011,583,556,583,556,596,574,596,574
261,2012,553,669,553,669,568,696,568,696
261,2013,559,651,559,651,574,667,574,667
261,2014,516,570,516,570,529,583,529,583
261,2015,492,547,492,547,505,558,505,558
261,2016,499,448,499,448,511,455,511,455
261,2017,473,334,473,334,550,410,550,410
261,2018,407,255,407,255,539,NA,539,NA
262,1990,NA,452,NA,NA,NA,512,NA,NA
262,1991,NA,410,NA,NA,NA,464,NA,NA
262,1992,437,427,NA,NA,495,484,NA,NA
262,1993,413,342,NA,NA,468,388,NA,NA
262,1994,424,393,NA,NA,476,438,NA,NA
262,1995,419,393,NA,NA,474,445,NA,NA
262,1996,410,410,NA,NA,464,464,NA,NA
262,1997,380,337,NA,NA,430,382,NA,NA
262,1998,354,366,NA,NA,401,414,NA,NA
262,1999,367,344,NA,NA,416,396,NA,NA
262,2000,359,327,NA,NA,405,368,NA,NA
262,2001,361,318,NA,NA,404,352,NA,NA
262,2002,355,373,NA,NA,393,405,NA,NA
262,2003,373,379,NA,NA,411,407,NA,NA
262,2004,349,355,NA,NA,391,387,NA,NA
262,2005,356,388,NA,NA,402,438,NA,NA
262,2006,351,386,NA,NA,399,453,NA,NA
262,2007,369,366,NA,NA,428,452,NA,NA
262,2008,356,336,NA,NA,416,426,NA,NA
262,2009,347,338,NA,NA,416,446,NA,NA
262,2010,384,381,NA,NA,467,497,NA,NA
262,2011,402,419,NA,NA,494,538,NA,NA
262,2012,381,398,NA,NA,478,506,NA,NA
262,2013,383,437,NA,NA,493,569,NA,NA
262,2014,364,392,NA,NA,471,497,NA,NA
262,2015,340,303,NA,NA,433,377,NA,NA
262,2016,324,250,NA,NA,409,310,NA,NA
262,2017,259,169,NA,NA,332,218,NA,NA
263,1970,NA,NA,NA,1451,NA,NA,NA,1451
263,1971,NA,NA,NA,1608,NA,NA,NA,1608
263,1972,NA,NA,1693,1718,NA,NA,1693,1718
263,1973,NA,NA,1710,2014,NA,NA,1710,2014
263,1974,NA,NA,1777,2147,NA,NA,1777,2147
263,1975,NA,NA,1792,2123,NA,NA,1792,2123
263,1976,NA,NA,1833,2089,NA,NA,1833,2089
263,1977,NA,NA,1770,1824,NA,NA,1770,1824
263,1978,NA,NA,1995,1977,NA,NA,1995,1977
263,1979,NA,NA,2064,1984,NA,NA,2064,1984
263,1980,NA,NA,2070,2019,NA,NA,2070,2019
263,1981,NA,NA,1915,1756,NA,NA,1915,1756
263,1982,NA,NA,1685,1557,NA,NA,1685,1557
263,1983,NA,NA,1583,1268,NA,NA,1583,1268
263,1984,NA,NA,1559,1225,NA,NA,1559,1225
263,1985,NA,NA,1615,1292,NA,NA,1615,1292
263,1986,NA,NA,1632,1517,NA,NA,1632,1517
263,1987,NA,NA,1797,2075,NA,NA,1797,2075
263,1988,NA,NA,1747,2408,NA,NA,1759,2442
263,1989,NA,NA,1703,2369,NA,NA,1745,2485
263,1990,NA,NA,1618,2025,NA,NA,1675,2170
263,1991,NA,NA,1518,1520,NA,NA,1626,1742
263,1992,NA,NA,1703,1398,NA,NA,1853,1656
263,1993,NA,NA,1735,1250,NA,NA,1946,1550
263,1994,NA,NA,1592,1070,NA,NA,1829,1346
263,1995,NA,NA,1405,976,NA,NA,1697,1328
263,1996,NA,NA,1305,1121,NA,NA,1644,1552
263,1997,NA,NA,1162,966,NA,NA,1599,1544
263,1998,NA,NA,1054,889,NA,NA,1542,1535
263,1999,NA,NA,995,925,NA,NA,1496,1664
263,2000,NA,NA,1045,1120,NA,NA,1595,1916
263,2001,NA,NA,1206,1297,NA,NA,1836,2172
263,2002,NA,NA,1283,1704,NA,NA,1995,2576
263,2003,NA,NA,1354,2062,NA,NA,2113,2910
263,2004,NA,NA,1476,2356,NA,NA,2352,3324
263,2005,NA,NA,1589,2254,NA,NA,2486,3225
263,2006,NA,NA,1615,2010,NA,NA,2468,2804
263,2007,NA,NA,1786,1871,NA,NA,2562,2549
263,2008,NA,NA,1974,1890,NA,NA,2723,2548
263,2009,NA,NA,2145,1952,NA,NA,2893,2517
263,2010,NA,NA,2279,2304,NA,NA,3062,2907
263,2011,NA,NA,2383,2827,NA,NA,3153,3546
263,2012,NA,NA,2354,2961,NA,NA,3065,3685
263,2013,NA,NA,2397,3039,NA,NA,3078,3718
263,2014,NA,NA,2459,3097,NA,NA,3046,3687
263,2015,NA,NA,2745,3270,NA,NA,3332,3817
263,2016,NA,NA,3013,3212,NA,NA,3652,3763
263,2017,NA,NA,2880,2801,NA,NA,3470,3267
263,2018,NA,NA,2747,2484,NA,NA,3264,2866
264,1996,NA,NA,NA,765,NA,NA,NA,772
264,1997,NA,NA,NA,685,NA,NA,NA,692
264,1998,NA,NA,664,587,NA,NA,671,594
264,1999,NA,NA,621,515,NA,NA,628,522
264,2000,NA,NA,638,534,NA,NA,646,542
264,2001,NA,NA,679,618,NA,NA,690,631
264,2002,NA,NA,747,815,NA,NA,760,835
264,2003,NA,NA,724,894,NA,NA,740,921
264,2004,NA,NA,704,961,NA,NA,721,997
264,2005,NA,NA,724,981,NA,NA,744,1020
264,2006,NA,NA,756,924,NA,NA,779,961
264,2007,NA,NA,760,709,NA,NA,783,734
264,2008,NA,NA,770,662,NA,NA,794,685
264,2009,NA,NA,827,712,NA,NA,855,733
264,2010,NA,NA,891,809,NA,NA,920,831
264,2011,NA,NA,925,926,NA,NA,953,945
264,2012,NA,NA,896,1132,NA,NA,922,1158
264,2013,NA,NA,878,1164,NA,NA,902,1190
264,2014,NA,NA,850,1016,NA,NA,871,1035
264,2015,NA,NA,859,913,NA,NA,878,928
264,2016,NA,NA,859,797,NA,NA,875,809
264,2017,NA,NA,849,637,NA,NA,873,658
264,2018,NA,NA,797,546,NA,NA,858,619
264,2019,NA,NA,713,500,NA,NA,776,583
267,1987,NA,120,NA,120,NA,122,NA,122
267,1988,NA,129,NA,129,NA,132,NA,132
267,1989,117,130,117,130,120,132,120,132
267,1990,103,105,103,105,105,107,105,107
267,1991,98,92,98,92,100,94,100,94
267,1992,98,84,98,84,101,87,101,87
267,1993,91,64,91,64,93,66,93,66
267,1994,84,54,84,54,86,56,86,56
267,1995,74,52,74,52,76,54,76,54
267,1996,68,51,68,51,70,52,70,52
267,1997,60,44,60,44,62,44,62,44
267,1998,54,46,54,46,56,47,56,47
267,1999,51,49,51,49,53,50,53,50
267,2000,53,53,53,53,54,53,54,53
267,2001,57,65,57,65,58,65,58,65
267,2002,63,91,63,91,64,92,64,92
267,2003,70,106,70,106,72,109,72,109
267,2004,84,145,84,145,86,149,86,149
267,2005,100,189,100,189,102,195,102,195
267,2006,108,179,108,179,109,184,109,184
267,2007,113,141,113,141,115,144,115,144
267,2008,127,152,127,152,130,154,130,154
267,2009,150,155,150,155,153,157,153,157
267,2010,180,171,180,171,185,175,185,175
267,2011,195,212,195,212,200,217,200,217
267,2012,207,304,207,304,213,315,213,315
267,2013,227,341,227,341,235,358,235,358
267,2014,246,390,246,390,254,410,254,410
267,2015,269,422,269,422,278,442,278,442
267,2016,311,455,311,455,321,473,321,473
267,2017,352,407,352,407,375,465,375,465
267,2018,346,351,346,351,406,NA,406,NA
300,1989,NA,454,NA,NA,NA,680,NA,NA
300,1990,NA,405,NA,NA,NA,606,NA,NA
300,1991,392,323,NA,NA,569,485,NA,NA
300,1992,306,209,NA,NA,517,393,NA,NA
300,1993,340,253,NA,NA,562,444,NA,NA
300,1994,325,249,NA,NA,514,411,NA,NA
300,1995,331,271,NA,NA,519,445,NA,NA
300,1996,301,281,NA,NA,486,488,NA,NA
300,1997,270,350,NA,NA,452,519,NA,NA
300,1998,270,288,NA,NA,441,439,NA,NA
300,1999,288,332,NA,NA,459,513,NA,NA
300,2000,300,331,NA,NA,465,486,NA,NA
300,2001,325,376,NA,NA,499,511,NA,NA
300,2002,408,476,NA,NA,548,578,NA,NA
300,2003,406,574,NA,NA,533,648,NA,NA
300,2004,450,611,NA,NA,591,680,NA,NA
300,2005,479,695,NA,NA,610,766,NA,NA
300,2006,503,671,NA,NA,613,737,NA,NA
300,2007,523,574,NA,NA,609,642,NA,NA
300,2008,530,489,NA,NA,592,542,NA,NA
300,2009,517,437,NA,NA,570,477,NA,NA
300,2010,589,499,NA,NA,642,538,NA,NA
300,2011,612,559,NA,NA,661,593,NA,NA
300,2012,632,696,NA,NA,676,712,NA,NA
300,2013,617,778,NA,NA,653,787,NA,NA
300,2014,606,840,NA,NA,636,847,NA,NA
300,2015,614,757,NA,NA,641,763,NA,NA
300,2016,609,663,NA,NA,630,668,NA,NA
300,2017,610,535,NA,NA,620,539,NA,NA
300,2018,574,424,NA,NA,580,427,NA,NA
306,1970,NA,NA,NA,2666,NA,NA,NA,2666
306,1971,NA,NA,NA,2589,NA,NA,NA,2589
306,1972,NA,NA,2539,2182,NA,NA,2539,2182
306,1973,NA,NA,2753,2566,NA,NA,2753,2566
306,1974,NA,NA,2329,1889,NA,NA,2329,1889
306,1975,NA,NA,2059,1675,NA,NA,2059,1675
306,1976,NA,NA,1707,1126,NA,NA,1707,1126
306,1977,NA,NA,1526,1067,NA,NA,1526,1067
306,1978,NA,NA,1491,867,NA,NA,1491,867
306,1979,NA,NA,1039,571,NA,NA,1039,571
306,1980,NA,NA,1124,754,NA,NA,1124,754
306,1981,NA,NA,972,840,NA,NA,972,840
306,1982,NA,NA,881,727,NA,NA,881,727
306,1983,NA,NA,798,735,NA,NA,798,735
306,1984,NA,NA,788,1086,NA,NA,788,1086
306,1985,NA,NA,975,1260,NA,NA,975,1260
306,1986,NA,NA,1231,1804,NA,NA,1231,1804
306,1987,NA,NA,1276,2239,NA,NA,1276,2239
306,1988,NA,NA,1351,2482,NA,NA,1351,2482
306,1989,NA,NA,1660,2536,NA,NA,1710,2692
306,1990,NA,NA,1524,1842,NA,NA,1595,2020
306,1991,NA,NA,1455,1174,NA,NA,1595,1411
306,1992,NA,NA,1584,1121,NA,NA,1768,1396
306,1993,NA,NA,1495,900,NA,NA,1707,1173
306,1994,NA,NA,1617,1031,NA,NA,1876,1307
306,1995,NA,NA,1361,1005,NA,NA,1599,1266
306,1996,NA,NA,1243,1316,NA,NA,1500,1594
306,1997,NA,NA,1211,1308,NA,NA,1495,1600
306,1998,NA,NA,1190,1575,NA,NA,1492,1898
306,1999,NA,NA,1219,1441,NA,NA,1536,1805
306,2000,NA,NA,1164,1349,NA,NA,1483,1737
306,2001,NA,NA,1365,1417,NA,NA,1681,1773
306,2002,NA,NA,1322,1337,NA,NA,1613,1625
306,2003,NA,NA,1393,1232,NA,NA,1661,1454
306,2004,NA,NA,1295,1164,NA,NA,1522,1284
306,2005,NA,NA,1310,1273,NA,NA,1522,1333
306,2006,NA,NA,1267,1134,NA,NA,1434,1161
306,2007,NA,NA,1160,1007,NA,NA,1284,1014
306,2008,NA,NA,1146,1067,NA,NA,1249,1073
306,2009,NA,NA,1300,1453,NA,NA,1369,1459
306,2010,NA,NA,1466,1688,NA,NA,1509,1708
