OBJECTID,Year,Species,Pop,Latitude,Longitude,Count 
390,2010,Spring Chinook,Catherine Creek,45.13337185,-117.710786,1
391,2010,Spring Chinook,Catherine Creek,45.13651185,-117.717548,1
392,2010,Spring Chinook,Catherine Creek,45.13380082,-117.7106489,1
393,2010,Spring Chinook,Catherine Creek,45.13386587,-117.710655,1
394,2010,Spring Chinook,Catherine Creek,45.13475288,-117.712016,1
395,2010,Spring Chinook,Catherine Creek,45.13479087,-117.712218,1
396,2010,Spring Chinook,Catherine Creek,45.13504781,-117.712444,1
397,2010,Spring Chinook,Catherine Creek,45.13533181,-117.712891,1
398,2010,Spring Chinook,Catherine Creek,45.13523783,-117.713267,1
399,2010,Spring Chinook,Catherine Creek,45.13537386,-117.714704,1
400,2010,Spring Chinook,Catherine Creek,45.12309383,-117.6981679,1
401,2010,Spring Chinook,Catherine Creek,45.13325189,-117.710578,1
402,2010,Spring Chinook,Catherine Creek,45.1197691,-117.6513843,1
403,2010,Spring Chinook,Catherine Creek,45.11823811,-117.6869726,1
404,2010,Spring Chinook,Catherine Creek,45.11820959,-117.6869192,1
405,2010,Spring Chinook,Catherine Creek,45.11808155,-117.6867396,1
406,2010,Spring Chinook,Catherine Creek,45.11739968,-117.6859386,1
407,2010,Spring Chinook,Catherine Creek,45.11724638,-117.6854294,1
408,2010,Spring Chinook,Catherine Creek,45.11702576,-117.6844241,1
409,2010,Spring Chinook,Catherine Creek,45.11978781,-117.647758,1
410,2010,Spring Chinook,Catherine Creek,45.12000559,-117.6504542,1
411,2010,Spring Chinook,Catherine Creek,45.11879682,-117.657652,1
412,2010,Spring Chinook,Catherine Creek,45.1198951,-117.6513359,1
413,2010,Spring Chinook,Catherine Creek,45.11837506,-117.6867482,1
414,2010,Spring Chinook,Catherine Creek,45.11989276,-117.6513622,1
415,2010,Spring Chinook,Catherine Creek,45.11990175,-117.6514188,1
416,2010,Spring Chinook,Catherine Creek,45.11980946,-117.6522149,1
417,2010,Spring Chinook,Catherine Creek,45.11957989,-117.6547531,1
418,2010,Spring Chinook,Catherine Creek,45.11941889,-117.655153,1
419,2010,Spring Chinook,Catherine Creek,45.11917583,-117.655924,1
420,2010,Spring Chinook,Catherine Creek,45.11901081,-117.656444,1
421,2010,Spring Chinook,Catherine Creek,45.12304282,-117.698296,1
422,2010,Spring Chinook,Catherine Creek,45.11991912,-117.6509456,1
423,2010,Spring Chinook,Catherine Creek,45.21137,-117.88626,1
424,2010,Spring Chinook,Catherine Creek,45.19217835,-117.8331038,1
425,2010,Spring Chinook,Catherine Creek,45.19459577,-117.837138,1
426,2010,Spring Chinook,Catherine Creek,45.1959093,-117.8383486,1
427,2010,Spring Chinook,Catherine Creek,45.19852186,-117.8405517,1
428,2010,Spring Chinook,Catherine Creek,45.20153867,-117.8439369,1
429,2010,Spring Chinook,Catherine Creek,45.20336836,-117.8461742,1
430,2010,Spring Chinook,Catherine Creek,45.20395836,-117.8470268,1
431,2010,Spring Chinook,Catherine Creek,45.20616221,-117.8491132,1
432,2010,Spring Chinook,Catherine Creek,45.11840337,-117.6871251,1
433,2010,Spring Chinook,Catherine Creek,45.21142,-117.87145,1
434,2010,Spring Chinook,Catherine Creek,45.1184883,-117.6871221,1
435,2010,Spring Chinook,Catherine Creek,45.12076893,-117.6898616,1
436,2010,Spring Chinook,Catherine Creek,45.11902359,-117.6873648,1
437,2010,Spring Chinook,Catherine Creek,45.11875684,-117.6869519,1
438,2010,Spring Chinook,Catherine Creek,45.11880339,-117.6867608,1
439,2010,Spring Chinook,Catherine Creek,45.11883687,-117.686767,1
440,2010,Spring Chinook,Catherine Creek,45.11870982,-117.6867277,1
441,2010,Spring Chinook,Catherine Creek,45.11867003,-117.6867536,1
442,2010,Spring Chinook,Catherine Creek,45.1184692,-117.6867348,1
443,2010,Spring Chinook,Catherine Creek,45.11875384,-117.6577531,1
444,2010,Spring Chinook,Catherine Creek,45.20925706,-117.8540852,1
445,2010,Spring Chinook,Catherine Creek,45.12248889,-117.6938589,1
446,2010,Spring Chinook,Catherine Creek,45.11689181,-117.6796639,1
447,2010,Spring Chinook,Catherine Creek,45.11690383,-117.679657,1
448,2010,Spring Chinook,Catherine Creek,45.11691388,-117.679662,1
449,2010,Spring Chinook,Catherine Creek,45.11692087,-117.679743,1
450,2010,Spring Chinook,Catherine Creek,45.13767181,-117.623832,1
451,2010,Spring Chinook,Catherine Creek,45.11697887,-117.68066,1
452,2010,Spring Chinook,Catherine Creek,45.15965,-117.78989,1
453,2010,Spring Chinook,Catherine Creek,45.11715883,-117.681201,1
454,2010,Spring Chinook,Catherine Creek,45.11882185,-117.657354,1
455,2010,Spring Chinook,Catherine Creek,45.12232884,-117.693369,1
456,2010,Spring Chinook,Catherine Creek,45.11708387,-117.6792929,1
457,2010,Spring Chinook,Catherine Creek,45.12261081,-117.693882,1
458,2010,Spring Chinook,Catherine Creek,45.12265288,-117.693922,1
459,2010,Spring Chinook,Catherine Creek,45.12260389,-117.695952,1
460,2010,Spring Chinook,Catherine Creek,45.12261288,-117.6961299,1
461,2010,Spring Chinook,Catherine Creek,45.12286986,-117.697284,1
462,2010,Spring Chinook,Catherine Creek,45.12311186,-117.697382,1
463,2010,Spring Chinook,Catherine Creek,45.12309881,-117.6974849,1
464,2010,Spring Chinook,Catherine Creek,45.12315182,-117.697988,1
465,2010,Spring Chinook,Catherine Creek,45.11688589,-117.684333,1
466,2010,Spring Chinook,Catherine Creek,45.11462681,-117.666588,1
467,2010,Spring Chinook,Catherine Creek,45.11877189,-117.659665,1
468,2010,Spring Chinook,Catherine Creek,45.11843586,-117.6601789,1
469,2010,Spring Chinook,Catherine Creek,45.11819286,-117.660901,1
470,2010,Spring Chinook,Catherine Creek,45.11747387,-117.6630489,1
471,2010,Spring Chinook,Catherine Creek,45.11678189,-117.663516,1
472,2010,Spring Chinook,Catherine Creek,45.11670086,-117.663597,1
473,2010,Spring Chinook,Catherine Creek,45.11667386,-117.6636569,1
474,2010,Spring Chinook,Catherine Creek,45.11665082,-117.6635319,1
475,2010,Spring Chinook,Catherine Creek,45.11696581,-117.679497,1
476,2010,Spring Chinook,Catherine Creek,45.11462781,-117.666524,1
477,2010,Spring Chinook,Catherine Creek,45.11696785,-117.6793959,1
478,2010,Spring Chinook,Catherine Creek,45.11477687,-117.666818,1
479,2010,Spring Chinook,Catherine Creek,45.11399983,-117.668238,1
480,2010,Spring Chinook,Catherine Creek,45.11400284,-117.668308,1
481,2010,Spring Chinook,Catherine Creek,45.11395782,-117.670398,1
482,2010,Spring Chinook,Catherine Creek,45.11519089,-117.673715,1
483,2010,Spring Chinook,Catherine Creek,45.11598187,-117.674647,1
484,2010,Spring Chinook,Catherine Creek,45.11707588,-117.6789261,1
485,2010,Spring Chinook,Catherine Creek,45.11713987,-117.679034,1
486,2010,Spring Chinook,Catherine Creek,45.17485,-117.80964,1
487,2010,Spring Chinook,Catherine Creek,45.11462688,-117.666436,1
488,2010,Spring Chinook,Catherine Creek,45.12008735,-117.6471003,1
489,2010,Spring Chinook,Catherine Creek,45.161,-117.79096,1
490,2010,Spring Chinook,Catherine Creek,45.12082621,-117.6455117,1
491,2010,Spring Chinook,Catherine Creek,45.12155517,-117.6448474,1
492,2010,Spring Chinook,Catherine Creek,45.122575,-117.640648,1
493,2010,Spring Chinook,Catherine Creek,45.12261215,-117.641109,1
494,2010,Spring Chinook,Catherine Creek,45.12339131,-117.6397552,1
495,2010,Spring Chinook,Catherine Creek,45.1266788,-117.6366997,1
496,2010,Spring Chinook,Catherine Creek,45.12770116,-117.63506,1
497,2010,Spring Chinook,Catherine Creek,45.12881649,-117.6336582,1
498,2010,Spring Chinook,Catherine Creek,45.12974654,-117.6321626,1
499,2010,Spring Chinook,Catherine Creek,45.13720687,-117.6239979,1
500,2010,Spring Chinook,Catherine Creek,45.13044602,-117.6310275,1
501,2010,Spring Chinook,Catherine Creek,45.13051455,-117.6310704,1
502,2010,Spring Chinook,Catherine Creek,45.13235281,-117.628621,1
503,2010,Spring Chinook,Catherine Creek,45.13427286,-117.6264631,1
504,2010,Spring Chinook,Catherine Creek,45.13479682,-117.6268131,1
505,2010,Spring Chinook,Catherine Creek,45.13601784,-117.625263,1
506,2010,Spring Chinook,Catherine Creek,45.13688685,-117.624148,1
507,2010,Spring Chinook,Catherine Creek,45.13715587,-117.623991,1
508,2010,Spring Chinook,Catherine Creek,45.13728689,-117.623949,1
509,2010,Spring Chinook,Catherine Creek,45.13024306,-117.631617,1
510,2010,Spring Chinook,Upper Grande Ronde River,45.07066,-118.31639,1
511,2010,Spring Chinook,Upper Grande Ronde River,45.07065,-118.31636,1
512,2010,Spring Chinook,Upper Grande Ronde River,45.07013,-118.31599,1
513,2010,Spring Chinook,Upper Grande Ronde River,45.06985,-118.31569,1
514,2010,Spring Chinook,Upper Grande Ronde River,45.06978,-118.31542,1
515,2010,Spring Chinook,Upper Grande Ronde River,45.06976,-118.31525,1
516,2010,Spring Chinook,Upper Grande Ronde River,45.07069,-118.31641,1
517,2010,Spring Chinook,Upper Grande Ronde River,45.06978,-118.31413,1
518,2010,Spring Chinook,Upper Grande Ronde River,45.07136,-118.31687,1
519,2010,Spring Chinook,Upper Grande Ronde River,45.0699,-118.31457,1
520,2010,Spring Chinook,Upper Grande Ronde River,45.07082,-118.31644,1
521,2010,Spring Chinook,Upper Grande Ronde River,45.07086,-118.31645,1
522,2010,Spring Chinook,Upper Grande Ronde River,45.07096,-118.31658,1
523,2010,Spring Chinook,Upper Grande Ronde River,45.07114,-118.31665,1
524,2010,Spring Chinook,Upper Grande Ronde River,45.07129,-118.31683,1
525,2010,Spring Chinook,Upper Grande Ronde River,45.07165,-118.31717,1
526,2010,Spring Chinook,Upper Grande Ronde River,45.07208,-118.31728,1
527,2010,Spring Chinook,Upper Grande Ronde River,45.06982,-118.31418,1
528,2010,Spring Chinook,Upper Grande Ronde River,45.06519,-118.31326,1
529,2010,Spring Chinook,Upper Grande Ronde River,45.07128,-118.31679,1
530,2010,Spring Chinook,Upper Grande Ronde River,45.07208,-118.31729,1
531,2010,Spring Chinook,Upper Grande Ronde River,45.06320088,-118.3096991,1
532,2010,Spring Chinook,Upper Grande Ronde River,45.0632569,-118.309634,1
533,2010,Spring Chinook,Upper Grande Ronde River,45.06318,-118.31033,1
534,2010,Spring Chinook,Upper Grande Ronde River,45.06334,-118.31133,1
535,2010,Spring Chinook,Upper Grande Ronde River,45.0646,-118.31309,1
536,2010,Spring Chinook,Upper Grande Ronde River,45.06465,-118.3131,1
537,2010,Spring Chinook,Upper Grande Ronde River,45.06515,-118.3132,1
538,2010,Spring Chinook,Upper Grande Ronde River,45.06529,-118.31324,1
539,2010,Spring Chinook,Upper Grande Ronde River,45.06521,-118.31334,1
540,2010,Spring Chinook,Upper Grande Ronde River,45.06985,-118.31426,1
541,2010,Spring Chinook,Upper Grande Ronde River,45.0664,-118.31299,1
542,2010,Spring Chinook,Upper Grande Ronde River,45.06711,-118.31322,1
543,2010,Spring Chinook,Upper Grande Ronde River,45.06749,-118.31292,1
544,2010,Spring Chinook,Upper Grande Ronde River,45.06756,-118.31264,1
545,2010,Spring Chinook,Upper Grande Ronde River,45.06769,-118.31272,1
546,2010,Spring Chinook,Upper Grande Ronde River,45.06877,-118.31325,1
547,2010,Spring Chinook,Upper Grande Ronde River,45.06944,-118.31366,1
548,2010,Spring Chinook,Upper Grande Ronde River,45.06967,-118.31399,1
549,2010,Spring Chinook,Upper Grande Ronde River,45.07286,-118.31917,1
550,2010,Spring Chinook,Upper Grande Ronde River,45.07706,-118.32669,1
551,2010,Spring Chinook,Upper Grande Ronde River,45.07289,-118.32036,1
552,2010,Spring Chinook,Upper Grande Ronde River,45.07285,-118.32043,1
553,2010,Spring Chinook,Upper Grande Ronde River,45.07276,-118.32054,1
554,2010,Spring Chinook,Upper Grande Ronde River,45.07257,-118.32054,1
555,2010,Spring Chinook,Upper Grande Ronde River,45.07254,-118.32045,1
556,2010,Spring Chinook,Upper Grande Ronde River,45.07361,-118.32187,1
557,2010,Spring Chinook,Upper Grande Ronde River,45.07579,-118.32381,1
558,2010,Spring Chinook,Upper Grande Ronde River,45.07278,-118.31867,1
559,2010,Spring Chinook,Upper Grande Ronde River,45.07701,-118.32523,1
560,2010,Spring Chinook,Upper Grande Ronde River,45.07297,-118.31994,1
561,2010,Spring Chinook,Upper Grande Ronde River,45.07694,-118.32713,1
562,2010,Spring Chinook,Upper Grande Ronde River,45.07697,-118.32748,1
563,2010,Spring Chinook,Upper Grande Ronde River,45.07697,-118.32751,1
564,2010,Spring Chinook,Upper Grande Ronde River,45.07786,-118.32943,1
565,2010,Spring Chinook,Upper Grande Ronde River,45.0795,-118.33236,1
566,2010,Spring Chinook,Upper Grande Ronde River,45.07969,-118.33306,1
567,2010,Spring Chinook,Upper Grande Ronde River,45.07981,-118.33324,1
568,2010,Spring Chinook,Upper Grande Ronde River,45.13119355,-118.3641076,1
569,2010,Spring Chinook,Upper Grande Ronde River,45.0756,-118.32367,1
570,2010,Spring Chinook,Upper Grande Ronde River,45.07277,-118.31869,1
571,2010,Spring Chinook,Upper Grande Ronde River,45.07234,-118.31735,1
572,2010,Spring Chinook,Upper Grande Ronde River,45.07246,-118.31749,1
573,2010,Spring Chinook,Upper Grande Ronde River,45.0725,-118.31772,1
574,2010,Spring Chinook,Upper Grande Ronde River,45.07263,-118.31809,1
575,2010,Spring Chinook,Upper Grande Ronde River,45.07258,-118.31814,1
576,2010,Spring Chinook,Upper Grande Ronde River,45.07258,-118.31817,1
577,2010,Spring Chinook,Upper Grande Ronde River,45.07265,-118.31821,1
578,2010,Spring Chinook,Upper Grande Ronde River,45.07275,-118.31848,1
579,2010,Spring Chinook,Upper Grande Ronde River,45.07292,-118.32028,1
580,2010,Spring Chinook,Upper Grande Ronde River,45.06222388,-118.307888,1
581,2010,Spring Chinook,Upper Grande Ronde River,45.07291,-118.32023,1
582,2010,Spring Chinook,Upper Grande Ronde River,45.06049686,-118.305025,1
583,2010,Spring Chinook,Upper Grande Ronde River,45.07285,-118.31925,1
584,2010,Spring Chinook,Upper Grande Ronde River,45.07285,-118.31938,1
585,2010,Spring Chinook,Upper Grande Ronde River,45.0729,-118.31939,1
586,2010,Spring Chinook,Upper Grande Ronde River,45.07293,-118.31963,1
587,2010,Spring Chinook,Upper Grande Ronde River,45.07292,-118.31965,1
588,2010,Spring Chinook,Upper Grande Ronde River,45.07296,-118.31976,1
589,2010,Spring Chinook,Upper Grande Ronde River,45.07209,-118.3173,1
590,2010,Spring Chinook,Upper Grande Ronde River,45.07279,-118.31867,1
591,2010,Spring Chinook,Upper Grande Ronde River,45.05333983,-118.29304,1
592,2010,Spring Chinook,Upper Grande Ronde River,45.05122086,-118.2875609,1
593,2010,Spring Chinook,Upper Grande Ronde River,45.05130786,-118.286871,1
594,2010,Spring Chinook,Upper Grande Ronde River,45.05134887,-118.2912519,1
595,2010,Spring Chinook,Upper Grande Ronde River,45.05135281,-118.2900351,1
596,2010,Spring Chinook,Upper Grande Ronde River,45.05175181,-118.2920379,1
597,2010,Spring Chinook,Upper Grande Ronde River,45.05235082,-118.2922349,1
598,2010,Spring Chinook,Upper Grande Ronde River,45.05271283,-118.292469,1
599,2010,Spring Chinook,Upper Grande Ronde River,45.05445182,-118.296312,1
600,2010,Spring Chinook,Upper Grande Ronde River,45.05315282,-118.2925901,1
601,2010,Spring Chinook,Upper Grande Ronde River,45.05109681,-118.290321,1
602,2010,Spring Chinook,Upper Grande Ronde River,45.05378288,-118.293511,1
603,2010,Spring Chinook,Upper Grande Ronde River,45.05392488,-118.293865,1
604,2010,Spring Chinook,Upper Grande Ronde River,45.05395385,-118.294009,1
605,2010,Spring Chinook,Upper Grande Ronde River,45.05400984,-118.294509,1
606,2010,Spring Chinook,Upper Grande Ronde River,45.05402988,-118.294552,1
607,2010,Spring Chinook,Upper Grande Ronde River,45.05411785,-118.2946061,1
608,2010,Spring Chinook,Upper Grande Ronde River,45.05429589,-118.294766,1
609,2010,Spring Chinook,Upper Grande Ronde River,45.06076082,-118.305606,1
610,2010,Spring Chinook,Upper Grande Ronde River,45.05298487,-118.2926601,1
611,2010,Spring Chinook,Upper Grande Ronde River,45.05086483,-118.287897,1
612,2010,Spring Chinook,Upper Grande Ronde River,45.04936082,-118.281142,1
613,2010,Spring Chinook,Upper Grande Ronde River,45.04973287,-118.2815179,1
614,2010,Spring Chinook,Upper Grande Ronde River,45.04760682,-118.277799,1
615,2010,Spring Chinook,Upper Grande Ronde River,45.26814682,-118.359286,1
616,2010,Spring Chinook,Upper Grande Ronde River,45.26841989,-118.359017,1
617,2010,Spring Chinook,Upper Grande Ronde River,45.04986287,-118.282223,1
618,2010,Spring Chinook,Upper Grande Ronde River,45.05000088,-118.282358,1
619,2010,Spring Chinook,Upper Grande Ronde River,45.05043687,-118.2847659,1
620,2010,Spring Chinook,Upper Grande Ronde River,45.05120586,-118.285977,1
621,2010,Spring Chinook,Upper Grande Ronde River,45.05062383,-118.283894,1
622,2010,Spring Chinook,Upper Grande Ronde River,45.05118882,-118.289292,1
623,2010,Spring Chinook,Upper Grande Ronde River,45.05088881,-118.287766,1
624,2010,Spring Chinook,Upper Grande Ronde River,45.05093085,-118.287551,1
625,2010,Spring Chinook,Upper Grande Ronde River,45.05094387,-118.289054,1
626,2010,Spring Chinook,Upper Grande Ronde River,45.05097486,-118.290653,1
627,2010,Spring Chinook,Upper Grande Ronde River,45.05099487,-118.290635,1
628,2010,Spring Chinook,Upper Grande Ronde River,45.05105881,-118.285805,1
629,2010,Spring Chinook,Upper Grande Ronde River,45.0510709,-118.290535,1
630,2010,Spring Chinook,Upper Grande Ronde River,45.05446881,-118.295219,1
631,2010,Spring Chinook,Upper Grande Ronde River,45.05062184,-118.2851109,1
632,2010,Spring Chinook,Upper Grande Ronde River,45.06088485,-118.305646,1
633,2010,Spring Chinook,Upper Grande Ronde River,45.05945085,-118.300978,1
634,2010,Spring Chinook,Upper Grande Ronde River,45.05954888,-118.3017679,1
635,2010,Spring Chinook,Upper Grande Ronde River,45.06007383,-118.303192,1
636,2010,Spring Chinook,Upper Grande Ronde River,45.06016083,-118.30389,1
637,2010,Spring Chinook,Upper Grande Ronde River,45.0601749,-118.304069,1
638,2010,Spring Chinook,Upper Grande Ronde River,45.06041389,-118.30496,1
639,2010,Spring Chinook,Upper Grande Ronde River,45.06014484,-118.3034059,1
640,2010,Spring Chinook,Upper Grande Ronde River,45.05431188,-118.2949519,1
641,2010,Spring Chinook,Upper Grande Ronde River,45.13153226,-118.3645956,1
642,2010,Spring Chinook,Upper Grande Ronde River,45.05877886,-118.30071,1
643,2010,Spring Chinook,Upper Grande Ronde River,45.06089788,-118.305869,1
644,2010,Spring Chinook,Upper Grande Ronde River,45.06102681,-118.3059531,1
645,2010,Spring Chinook,Upper Grande Ronde River,45.06112487,-118.306218,1
646,2010,Spring Chinook,Upper Grande Ronde River,45.06113287,-118.306432,1
647,2010,Spring Chinook,Upper Grande Ronde River,45.06130184,-118.3061719,1
648,2010,Spring Chinook,Upper Grande Ronde River,45.06157687,-118.3067521,1
649,2010,Spring Chinook,Upper Grande Ronde River,45.06181682,-118.307101,1
650,2010,Spring Chinook,Upper Grande Ronde River,45.06199388,-118.3075579,1
651,2010,Spring Chinook,Upper Grande Ronde River,45.06060887,-118.3053379,1
652,2010,Spring Chinook,Upper Grande Ronde River,45.05700488,-118.299491,1
653,2010,Spring Chinook,Upper Grande Ronde River,45.05469085,-118.295801,1
